id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31080845,Apartment (3 Adults),56319617,Centralcity,,Gamle Oslo,59.91434,10.77618,Private room,553,2,0,,,7,63
31109343,130sqm apartment in Central Oslo - kids friendly,7802679,Felix,,Frogner,59.91507,10.71278,Entire home/apt,847,15,0,,,1,179
31126942,"Charming  & Beautiful house w/garden, Central Oslo",644582,Nicolai,,Sagene,59.9352,10.75476,Entire home/apt,1201,3,1,2018-12-27,0.57,2,54
31139624,Cosy apartment in urban Grunerløkka,26244368,Liv Mari,,Grünerløkka,59.9211,10.76685,Entire home/apt,596,2,4,2019-02-07,2.31,1,11
31151645,The room types are presented in duplex,128293809,Hana,,Sentrum,59.91458,10.74131,Entire home/apt,864,1,0,,,1,78
31162089,Nice and cozy appartment close to everything!,232914452,Kent,,Ullern,59.92074,10.67995,Entire home/apt,553,2,0,,,1,21
31162840,Stylish apt in trendy Grunerløkka - best location!,27176146,Heidi,,Grünerløkka,59.92169,10.76532,Entire home/apt,1054,2,0,,,1,22
31174000,Oslo Renovated Room&Bath,233028569,Winnie,,Grünerløkka,59.92543,10.78673,Private room,328,14,0,,,1,155
31181639,Cozy apartment in central Oslo!,83779520,Elinor,,Gamle Oslo,59.9158,10.76574,Entire home/apt,631,1,2,2019-02-05,2,1,3
31189590,its a good place to get friends,62084806,Yochwa Kevin,,Østensjø,59.89416,10.81676,Private room,501,1,0,,,1,90
31203408,Hyggelig rekkehus på Bjerke med peis,233333126,Ellen,,Bjerke,59.94197,10.81948,Entire home/apt,1002,1,0,,,1,13
31203431,Rooftop Appartement with One the Best View of Oslo,54596074,Alex,,St. Hanshaugen,59.93844,10.73359,Entire home/apt,950,1,4,2019-02-17,4,1,10
31207003,"Urban hideaway by the beautiful river, Akerselva",7449002,Ane,,Sagene,59.93199,10.75972,Entire home/apt,752,1,2,2019-02-07,2,1,63
31216440,Avslappet leilighet i sentrum,120054296,Eline,,Gamle Oslo,59.914,10.77365,Entire home/apt,769,2,6,2019-02-11,6,2,47
31228182,Sjarmerende leilighet i hjerte av Grunerløkka,233586419,Margret,,Grünerløkka,59.92046,10.76279,Entire home/apt,752,2,3,2019-02-10,2.73,1,6
31233681,Nice apartment 5 minutes from Oslo city center,233642523,Sindre,,Gamle Oslo,59.90576,10.78663,Entire home/apt,847,2,3,2019-02-03,2.50,1,51
31237444,Hyggelig leilighet sentralt i Oslo,27591767,Gudrun Emilie,,Grünerløkka,59.92363,10.77136,Entire home/apt,648,2,3,2019-02-13,2.73,1,0
31250845,Apartment at Sandaker with parking and elevator,210254078,Mari,,Sagene,59.93713,10.77034,Entire home/apt,683,2,1,2019-01-26,1,2,56
31252641,"Top of the Hill in central Oslo, sleeps 7",95971925,Morten PR,,St. Hanshaugen,59.92788,10.74472,Entire home/apt,1417,3,1,2019-02-10,1,3,279
31253309,Supercentral & comfortable 5 min from royal palace,27282818,Vera And Mario,,Frogner,59.92141,10.72565,Private room,648,1,2,2019-01-27,2,2,5
31255392,One room studio in classic villa.,233845966,Gunnar,,Vestre Aker,59.95384,10.68845,Entire home/apt,665,3,0,,,1,163
31257029,Spacious and super central home with a view,27282818,Vera And Mario,,Frogner,59.92013,10.725,Entire home/apt,1210,1,1,2019-02-10,1,2,0
31258092,"New apartment, prime location, roof terasse",57308798,Martin,,Frogner,59.93143,10.71032,Entire home/apt,1503,2,0,,,1,359
31261304,Beautiful central apartment.,46011422,Gunnar,,Ullern,59.93417,10.69365,Entire home/apt,1296,1,0,,,1,179
31263052,Charming classic apartment close to the opera.,43929162,Per-Christian,,Gamle Oslo,59.90776,10.77027,Entire home/apt,1037,2,6,2019-02-10,6,1,310
31263541,Urban Apartments Grünerløkka Studio,233933220,Urban Apartments,,Grünerløkka,59.92472,10.7617,Entire home/apt,700,1,0,,,11,74
31284195,Kampen - Modern apartment in central Oslo,67780188,Peder,,Gamle Oslo,59.91478,10.78401,Private room,397,1,5,2019-02-10,4.41,1,65
31285975,CLIFFHANGER-BARCODE- OSLO Central station-Opera,101397102,Hebibul,,Gamle Oslo,59.90708,10.76163,Entire home/apt,1201,1,0,,,1,346
31288998,Room in stylish apt in Barcode & Central Station,2633444,Anton,,Gamle Oslo,59.90792,10.76056,Private room,380,1,8,2019-02-15,5.71,1,62
31302087,Privat room Oslo sentrum,234278071,Grigoriy,,St. Hanshaugen,59.92109,10.74162,Private room,346,1,5,2019-02-06,3.75,3,94
31302098,Attractive apartment - Private balcony & parking,155960795,Karim,,Bjerke,59.93501,10.807,Entire home/apt,1201,1,0,,,1,87
31306971,Modern loft apartment in the heart of Oslo,34512261,Hanna,,Frogner,59.92769,10.71513,Entire home/apt,1097,2,0,,,1,0
31308262,Privat room Oslo sentrum,234278071,Grigoriy,,St. Hanshaugen,59.91904,10.74212,Private room,276,1,0,,,3,107
31309117,2 bedroom apartment 15 minutes from city center.,49608105,Theodor,,Nordre Aker,59.95546,10.73261,Entire home/apt,449,3,5,2019-02-03,5,1,0
31323813,Central apartment in a secluded and quiet street,121242497,Andreas,,St. Hanshaugen,59.92794,10.74672,Entire home/apt,803,2,0,,,1,12
31328425,"Central and comfi 2 bedrooms, 2 floors apt.",234519695,Hilde And Thomas,,Grünerløkka,59.91813,10.75385,Entire home/apt,1693,1,0,,,1,297
31329537,Amazing view over Oslo,22948762,Christophe,,Sentrum,59.91952,10.73721,Entire home/apt,950,2,2,2019-02-02,2,1,5
31332649,"2 rooms, central, silent and charming",9405203,Erle,,Gamle Oslo,59.91001,10.78037,Private room,803,2,1,2019-02-03,1,1,318
31334568,"Sjarmerende, lys leilighet rett ved parken",119400336,Mikaela,,St. Hanshaugen,59.92737,10.74289,Entire home/apt,700,2,0,,,1,18
31339186,Charming and spacious 1br at Grünerløkka,12446000,Mari,,Grünerløkka,59.92366,10.76458,Entire home/apt,1002,3,0,,,1,8
31344261,Koselig 2-roms leilighet på Frogner,15884477,Catalina,,Frogner,59.92592,10.71197,Entire home/apt,492,2,3,2019-02-10,2.50,11,357
31344378,Room in Charming & Beautiful house w/garden,644582,Nicolai,,Sagene,59.93684,10.75529,Private room,1201,5,0,,,2,86
31349143,Charming Oslo room with bath&parking,234723311,Lucia,,St. Hanshaugen,59.91639,10.75291,Private room,371,14,0,,,1,179
31349658,Koselig rom på vakre Rosenhoff,234728034,Anna Sofie,,Grünerløkka,59.93123,10.7771,Private room,492,1,0,,,1,8
31356679,"Surrounded by nature, but close to the city.",73602576,Mats,,Alna,59.93636,10.91477,Private room,354,1,0,,,1,90
31366304,Klassisk 2-roms i enveiskjørt gate på Majorstua,200464559,Jonas,,Frogner,59.92631,10.72315,Entire home/apt,596,2,0,,,1,4
31371228,Central modern loft apt. w rooftop terrace,42969563,Fredrik,,St. Hanshaugen,59.92523,10.73925,Entire home/apt,890,2,2,2019-02-09,2,1,19
31371628,2 bedroom apartment next to Frognerparken,185998479,Carina,,Frogner,59.92041,10.69195,Entire home/apt,786,2,1,2019-01-23,1,1,65
31375953,Charming Scandinavian flat in Central Oslo,38231794,Yves-Michel,,Grünerløkka,59.92733,10.75752,Entire home/apt,1054,3,0,,,1,71
31392155,Charming room in beautiful St.Hanshaug-G.Løkka,20199770,Suhaib,,St. Hanshaugen,59.92603,10.74574,Private room,380,2,0,,,1,69
31395718,Room for rent in Oslo center,146737967,Nihad,,Sagene,59.92927,10.75069,Private room,501,1,0,,,1,348
31395883,Charming central villa with shielded garden,235156242,Trond,,St. Hanshaugen,59.93122,10.74104,Entire home/apt,2298,6,0,,,1,71
31397138,Heart of oslo. Private room,234278071,Grigoriy,,St. Hanshaugen,59.91884,10.74169,Private room,276,1,2,2019-02-14,2,3,92
31397562,New house close to Holmenkollen,181960253,Katja,,Vestre Aker,59.95852,10.69185,Entire home/apt,2998,4,0,,,1,76
31397683,4. Person campervan in Oslo,186080798,Endre,,Nordre Aker,59.95313,10.75168,Entire home/apt,1054,3,0,,,3,334
31402843,♥ Cozy and Modern City Centre Loft Apartment,34846491,Espen,,St. Hanshaugen,59.92224,10.73502,Entire home/apt,2497,1,6,2019-02-03,5.00,1,158
31408313,"Big room, free parking, 15mins tram from center",12839426,Eirik,,Grünerløkka,59.92979,10.78234,Private room,397,1,1,2019-01-13,0.83,1,192
31408852,Cozy Single Room across the Botanical Garden,63064857,Matteo,,Grünerløkka,59.91895,10.7663,Private room,354,2,0,,,3,38
31412906,Beautiful home in the heart of old Oslo,966530,Almir,,Gamle Oslo,59.91257,10.77057,Entire home/apt,1253,2,0,,,1,218
31416159,Cozy and central (with one bedroom),16343084,Astrid,,Grünerløkka,59.92943,10.77925,Entire home/apt,648,2,0,,,1,10
31423550,Hybelleilighet,235200648,Tonny,,Vestre Aker,59.94717,10.65357,Entire home/apt,752,1,0,,,2,89
31425774,"Small Studio, Heimdalsgata 1A (2nd floor)",98022652,Akers Have,,Grünerløkka,59.91761,10.76057,Entire home/apt,354,30,0,,,5,119
31429496,Lovely apartment with room for four people,36824200,Ragnhild,,Grünerløkka,59.92978,10.76192,Entire home/apt,803,2,0,,,2,4
31434935,"2-bedroom apartment in Oslo, next to the forrest",43349513,Nora,,Bjerke,59.94718,10.82628,Entire home/apt,752,2,1,2019-02-10,1,1,64
31436835,"luxury apartment, swimmingpool, near operahouse",109009671,Rune,,Gamle Oslo,59.90276,10.75421,Private room,371,1,1,2019-01-27,1,2,23
31442707,"City centre, 10min walk to  Central Train Station",83595381,Umer,,Grünerløkka,59.91796,10.75453,Shared room,294,1,2,2019-02-02,2,3,2
31443532,Koselig studio apartment,15884477,Catalina,,Frogner,59.92445,10.71142,Entire home/apt,492,2,2,2019-02-09,2,11,337
31444483,#tøyenlove,5849798,Zlatan,,Gamle Oslo,59.91361,10.77656,Entire home/apt,1201,1,0,,,1,71
31452997,Modern apartment with great location,127983045,Frode,,Gamle Oslo,59.91233,10.76501,Entire home/apt,898,2,0,,,1,33
31455962,Cozy apartment only minutes from the City Center,32951445,Elise,,Gamle Oslo,59.91549,10.79696,Private room,596,2,2,2019-02-03,2,4,39
31462762,Apartment in Oslo,235690916,Danya,,Frogner,59.92058,10.70621,Private room,492,1,0,,,1,70
31465756,"Hyggelig, møblert leilighet m/balkong nær sentrum",16192590,Marta,,Sagene,59.93549,10.76485,Entire home/apt,691,2,3,2019-02-12,3,1,47
31467732,Room with parkview - centrally located,235737123,Marius,,Grünerløkka,59.9226,10.76382,Private room,328,2,5,2019-02-13,5,1,103
31493014,Cozy living room,174535209,Magdalena Joanna,,Gamle Oslo,59.90273,10.79004,Shared room,294,5,0,,,2,27
31503812,Oslo Torshov central apartment,236043516,Jan Ragnar,,Sagene,59.93571,10.76264,Entire home/apt,700,1,3,2019-02-02,3,1,6
31505131,Chill & Explore,112221561,Elias,,Grünerløkka,59.92271,10.77457,Shared room,302,1,0,,,2,29
31507781,korttidsutleie,236071169,Maksud,,Grünerløkka,59.92653,10.7756,Entire home/apt,1002,1,0,,,1,0
31508394,SUPER CENTRAL OSLO ST.HANSHAUGEN PARKSIDE APARTM.,39974840,Fredrik,,St. Hanshaugen,59.93256,10.74726,Entire home/apt,553,1,1,2019-02-08,1,5,175
31515132,Cosy apartment in unique area of Oslo,22330022,Elina,,Gamle Oslo,59.91292,10.78032,Entire home/apt,605,2,0,,,1,26
31527970,Brigata,65215460,Venkata,,Gamle Oslo,59.91495,10.76145,Private room,389,1,0,,,1,18
31530911,Big house with spacious garden centrally located,3627517,Ole Andre,,Ullern,59.92948,10.68163,Entire home/apt,1296,3,0,,,1,86
31532445,Small apartment located centrally at Majorstua.,169093617,Bente,,Frogner,59.92711,10.71581,Entire home/apt,596,7,0,,,1,80
31533387,Place near city center,230006822,Shubham,,Frogner,59.92331,10.71622,Private room,1002,1,0,,,1,364
31535032,Great loft with private terrace in great location,3509762,Bjørn Klouman,,Grünerløkka,59.92529,10.76112,Entire home/apt,898,1,2,2019-01-29,2,1,9
31535139,Central Spacious. Grünerløkka Sofienberg Park 55m2,102605321,Torgeir,,Grünerløkka,59.9231,10.7601,Entire home/apt,778,1,3,2019-02-16,3,1,67
31536951,Luxurious apartement with garden - Oslo centre,38941028,Hanne Beth,,Grünerløkka,59.92092,10.78991,Entire home/apt,1201,2,0,,,1,0
31538129,3 bedroom apartment close to The Royale Palace,3206224,Ingunn,,Frogner,59.92266,10.73106,Entire home/apt,2497,2,1,2019-02-01,1,3,302
31538246,Room in one of Oslo's most central apartments,58158202,Yousef,,Grünerløkka,59.92624,10.77824,Private room,233,25,4,2019-02-01,4,1,0
31539652,Scandinavian getaway @ Master suite with breakfast,203850764,Fredric,,St. Hanshaugen,59.92742,10.73035,Private room,898,1,0,,,1,178
31551182,"Nydelig leilighet på Grunerløkka, renovert 2018",15331470,Julie Marie,,Grünerløkka,59.92725,10.75747,Entire home/apt,1797,2,0,,,1,89
31552065,Sørenga 3Roms Leil. Bo bokstavelig talt på vannet.,86590259,Bobbo,,Gamle Oslo,59.90129,10.75342,Entire home/apt,1080,1,0,,,1,64
31557412,Modern Apartment near Oslo Center,236505205,Manju,,Gamle Oslo,59.90198,10.78762,Private room,397,1,0,,,1,365
31557791,3-roms på Bislet,58487564,Silje,,St. Hanshaugen,59.92946,10.73296,Entire home/apt,726,1,4,2019-02-14,4,1,2
31560703,Hybelleilighet,235200648,Tonny,,Vestre Aker,59.94657,10.65384,Entire home/apt,752,1,0,,,2,89
31562043,Oslo apartment with a panoramic view,236568799,Turid,,Vestre Aker,59.9512,10.65482,Entire home/apt,622,2,1,2019-02-08,1,1,151
31564575,Flott sentral leilighet i Kværnerbyen,209540064,Aida Ingeborg,,Gamle Oslo,59.90599,10.78715,Entire home/apt,518,2,4,2019-02-11,4,2,29
31565447,Apartment in the Heart of the City!,144338130,Anubha,,Frogner,59.93201,10.71048,Entire home/apt,449,1,0,,,1,1
31576466,3 roms leilighet leies ut kun til seriøse.,236487932,Faye,,Nordre Aker,59.94161,10.79275,Entire home/apt,596,1,0,,,2,20
31579342,Cozy apartment near the City Center - Blue room,32951445,Elise,,Gamle Oslo,59.91389,10.79679,Private room,397,2,2,2019-02-12,2,4,39
31579479,3 roms leil leies ut ved behov,236487932,Faye,,Nordre Aker,59.94131,10.79451,Entire home/apt,648,2,0,,,2,54
31583207,Cozy apartment near the City Center - Red room,32951445,Elise,,Gamle Oslo,59.91563,10.79597,Private room,397,2,0,,,4,44
31585445,Complete apartment with Panoramic.,211283789,Mohamed,,Gamle Oslo,59.91156,10.76535,Entire home/apt,449,2,2,2019-01-31,2,1,83
31588926,Big Penthouse Appartement Frogner,142942909,Henrik,,Frogner,59.91916,10.70738,Entire home/apt,1296,2,1,2019-02-10,1,1,70
31590850,"Nyoppusset,barnevennlig og sentral beliggenhet!",76781358,Jeanette,,Nordstrand,59.87222,10.80705,Entire home/apt,1503,5,0,,,1,40
31591713,Lys og rolig leiligheten på Nordstrand,236814864,Anders,,Nordstrand,59.85554,10.79564,Entire home/apt,484,1,1,2019-01-22,1,1,169
31595801,10 min from sentrum(Only for couples or females),110929201,Shanjida,,Gamle Oslo,59.91807,10.80914,Private room,596,1,4,2019-02-10,3.75,1,52
31595964,Private room @ super central Oslo,10119115,Rodrigo,,Frogner,59.91865,10.71372,Private room,423,1,0,,,1,172
31607652,Veronicas Closet. Breakfast included.,3878562,Veronica,,Bjerke,59.94446,10.84589,Private room,259,1,3,2019-01-27,3,2,8
31610021,Little house in trendy Grünerløkka,198428562,Alex & Helena,,Grünerløkka,59.92576,10.75215,Entire home/apt,752,1,3,2019-02-04,3,1,45
31616968,casa nefertiti,6118369,Katrine,,Frogner,59.91219,10.72287,Entire home/apt,1797,7,0,,,2,282
31634208,Huset the cosiest hostel in Oslo. Room 1.,237168721,Joe,,Grünerløkka,59.92658,10.75675,Private room,501,1,6,2019-02-14,6,3,252
31634416,"Modern, quiet studio close to city and nature!",155720596,Max,,Gamle Oslo,59.90264,10.7722,Entire home/apt,449,1,2,2019-02-11,2,1,1
31644190,Cozy 1-room Apartment with alcove and a view,237245587,Mikkel,,Nordre Aker,59.94158,10.79534,Entire home/apt,458,2,1,2019-02-17,1,1,15
31667995,Bright and colourful apartment!,237214422,Julia,,Gamle Oslo,59.90664,10.77436,Entire home/apt,397,3,2,2019-02-02,2,1,70
31668361,Big studio appartment in sentral Oslo- St.haugen,21323572,Stina,,St. Hanshaugen,59.92261,10.74037,Entire home/apt,467,5,0,,,2,8
31672360,"Central apt in the heart of Oslo, Frogner",93091601,Agnes Frederikke,,Frogner,59.91774,10.7139,Entire home/apt,743,1,0,,,1,34
31672600,Huset the cosiest hostel in Oslo. Room 2.,237168721,Joe,,Grünerløkka,59.92801,10.75844,Private room,492,1,2,2019-02-16,2,3,257
31672700,Huset the cosiest hostel in Oslo. Room 3.,237168721,Joe,,Grünerløkka,59.92773,10.75714,Private room,492,1,4,2019-02-14,4,3,261
31673512,Central room in Grünerløkka,20888942,Marina,,Grünerløkka,59.92046,10.76631,Private room,328,1,4,2019-02-12,4,1,3
31681403,"Idyllisk og rolig,midt i byen",65771234,Ingrid,,Ullern,59.92619,10.68033,Entire home/apt,2998,30,0,,,1,227
31687704,Contemporary Flat in Central Oslo,35301593,Sylvia,,St. Hanshaugen,59.93234,10.7338,Entire home/apt,700,4,0,,,3,6
31692905,Cosy apartment close to downtown,73776464,Eirik,,Gamle Oslo,59.91683,10.78458,Private room,285,1,2,2019-02-04,2,1,0
31700612,3-roms på Grunerløkka/Rodeløkka,48201824,Elin,,Grünerløkka,59.92492,10.76626,Entire home/apt,717,3,0,,,2,2
31701810,Modern 2 bedroom apartment in the heart of Oslo,62807969,Thomas,,St. Hanshaugen,59.91996,10.73895,Entire home/apt,665,2,0,,,1,0
31709442,Smakfull og praktisk innredet. Sentralt og stille.,9522314,Lloyd Kent,,Ullern,59.92535,10.6779,Entire home/apt,536,2,0,,,1,56
31723369,Great location 10min walk from popular Grünerløkka,122864247,Hanna,,Grünerløkka,59.93095,10.76659,Entire home/apt,950,2,0,,,1,31
31724870,Moderne og sentral leilighet med balkong og utsikt,6538137,Ingrid,,Grünerløkka,59.92613,10.77373,Entire home/apt,1400,3,0,,,1,92
31729747,Cozy room with private bathroom in modern house,177520449,Assad,,Stovner,59.96749,10.9271,Entire home/apt,397,1,0,,,1,165
31730804,"Majorstuen,Oslo",173543736,Sara,,Frogner,59.92706,10.7185,Private room,501,1,1,2019-01-27,1,1,23
31733018,Cozy little Studio apartment,58215325,Rasmus,,Nordstrand,59.89887,10.79554,Entire home/apt,449,1,4,2019-02-11,4,3,52
31735820,Cozy loft Studio apartment,58215325,Rasmus,,Nordstrand,59.90035,10.79642,Entire home/apt,501,1,3,2019-02-12,3,3,45
31741779,Enjoy Oslo in lovley room incl. view to Oslofjord,235456576,Valentina,,St. Hanshaugen,59.93518,10.72853,Private room,648,1,0,,,1,50
31745175,Cozy room in shared apartment,238095015,Rasmus & Marlene,,Grünerløkka,59.92007,10.76302,Private room,501,1,3,2019-02-17,3,1,161
31747635,"Short way to Oslo Central ,15 min with bus.",238098754,Pål,,Alna,59.91828,10.81604,Private room,302,1,3,2019-02-07,3,1,74
31772866,Good vibes at the top,238202208,Vilde,,Frogner,59.92734,10.7234,Entire home/apt,803,1,0,,,1,96
31775124,Panorama Penthouse Oslo. Outdoor large terrasse.,99119413,Bendiks,,Nordstrand,59.90015,10.79273,Entire home/apt,3499,5,0,,,1,92
31784833,650 Mt to Centralstation. Sentrum private room/rom,227456487,Emrah,,Sentrum,59.9141,10.75273,Private room,354,1,1,2019-02-14,1,2,76
31801269,Bo i splitter ny bolig - 3 uker i mai !,17110924,Denise,,Grünerløkka,59.92991,10.78687,Entire home/apt,717,20,0,,,1,24
31801703,Moderne leilighet kun 15 minutter fra Oslo S,238317896,Nicolay,,Bjerke,59.94251,10.81027,Entire home/apt,648,2,0,,,1,7
31806011,"Grünerløkka apartment, Olaf Ryes plass",21484276,Ragna,,Grünerløkka,59.92482,10.75646,Entire home/apt,1002,1,1,2019-02-03,1,1,45
31814337,Trivelig leilighet.,238430785,Cristi,,Alna,59.95033,10.9056,Entire home/apt,380,1,4,2019-02-16,4,1,14
31820064,Urban Apartments Grünerløkka 1-bedroom,233933220,Urban Apartments,,Grünerløkka,59.92476,10.7622,Entire home/apt,898,3,0,,,11,146
31821989,Urban Apartments Grünerløkka 1-bedrom,233933220,Urban Apartments,,Grünerløkka,59.92303,10.76082,Entire home/apt,1019,3,0,,,11,152
31822404,Vitalbeauty,69590726,Firas,,Grünerløkka,59.91674,10.76055,Entire home/apt,847,5,0,,,3,352
31823669,Home sweet home,158407752,Derege,,Alna,59.9295,10.88192,Entire home/apt,302,1,0,,,1,19
31827900,Cosy modern suite with own kitchen,237465998,Mali,,St. Hanshaugen,59.93298,10.72869,Private room,449,1,1,2019-02-09,1,1,169
31830292,Cozy Apartment with a Balcony Inspired by Oslo,217860766,Mat,,Gamle Oslo,59.91232,10.77348,Entire home/apt,501,3,0,,,2,3
31831850,"Oslo, Årvoll - Close to outdoor recreation",74271482,Kenneth,,Bjerke,59.95064,10.81808,Private room,397,2,0,,,1,42
31845746,Modern and luxurious 1 bedroom apartment,10025882,Rune,,St. Hanshaugen,59.92838,10.73454,Entire home/apt,700,1,0,,,1,0
31846747,Kongens gate apartment,69693562,Emma,,Sentrum,59.91061,10.74276,Entire home/apt,803,7,0,,,1,16
31848523,Spacious and comfortable apartment in Oslo,7688838,Karan,,Frogner,59.92011,10.70707,Entire home/apt,898,3,0,,,2,78
31857748,Sentralt og nær Solli plass og Aker Brygge,58762372,Birgitte,,Frogner,59.91406,10.71226,Private room,449,1,0,,,1,67
