,id,name,price,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,guests_included,availability_365,neighbourhood,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,latitude,longitude,review_scores_value,bed_type,room_type,cancellation_policy,property_type
99,1037629,Private room in cozy apartment,449.0,1,1.0,1.0,1.0,781.0,240.0,1,0.0,2,30,1,77,St. Hanshaugen,23,97.0,10.0,10.0,10.0,10.0,59.92796,10.735660000000001,10.0,Real Bed,Private room,flexible,Apartment
100,1045746,"Large private terrace,family friendly",1400.0,6,1.0,2.0,6.0,4088.0,572.0,3,350.0,2,120,3,47,Sagene,38,100.0,10.0,10.0,10.0,10.0,59.94206,10.77465,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
101,1081428,"Cool apartment in ""hipster"" area",881.0,2,1.0,1.0,1.0,0.0,390.0,1,0.0,3,1125,1,259,Sagene,22,96.0,10.0,10.0,10.0,10.0,59.930780000000006,10.7541,10.0,Real Bed,Entire home/apt,flexible,Apartment
102,1081475,Beautiful apartment in the heart of Oslo,950.0,4,1.0,1.0,2.0,1000.0,175.0,4,250.0,2,1125,4,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92953000000001,10.71904,10.0,Real Bed,Entire home/apt,flexible,Apartment
103,1083432,Kidsfriendly and very central,1460.0,4,1.0,2.0,2.0,4320.0,432.0,2,0.0,3,1125,2,89,Frogner,46,97.0,10.0,10.0,10.0,10.0,59.913380000000004,10.72545,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
104,1094917,LUXURY SEAFRONT APARTMENT OSLO,2998.0,4,1.0,2.0,2.0,6000.0,500.0,2,0.0,6,30,2,0,Sentrum,0,100.0,10.0,10.0,10.0,10.0,59.90885,10.72067,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
105,1099257,Nice and cosy apartment in Oslo,1598.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,30,1,365,Frogner,4,95.0,10.0,10.0,10.0,9.0,59.920230000000004,10.70059,9.0,Real Bed,Entire home/apt,flexible,Apartment
106,1116246,Spacious apartment in central Oslo,950.0,5,1.0,2.0,3.0,1500.0,400.0,2,200.0,2,1125,2,0,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.91495,10.766689999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
107,1134022,House & large garden - Central station 14 minutes,2402.0,6,2.0,3.0,3.0,12000.0,600.0,1,0.0,3,60,1,365,Nordre Aker,4,95.0,10.0,8.0,10.0,9.0,59.9405,10.72969,8.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
108,1137773,Cosy home with balcony close to Everything,665.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,7,60,1,0,Sagene,28,99.0,10.0,9.0,10.0,10.0,59.93716,10.76031,10.0,Real Bed,Entire home/apt,flexible,Apartment
109,1149201,Great location. Sunlit. West End.,1451.0,3,1.0,2.0,3.0,5000.0,500.0,2,450.0,3,1125,2,362,St. Hanshaugen,5,92.0,10.0,10.0,10.0,10.0,59.93148000000001,10.726289999999999,9.0,Real Bed,Entire home/apt,flexible,Apartment
110,1172254,"Central , safe and quiet , in Embassy area.",397.0,1,1.0,1.0,1.0,1000.0,250.0,1,0.0,3,365,1,64,Frogner,15,86.0,8.0,9.0,10.0,9.0,59.91952,10.69497,8.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
111,1210911,Summer appartement Oslos best part,803.0,2,1.0,1.0,1.0,0.0,100.0,1,250.0,1,15,1,362,Grünerløkka,154,93.0,8.0,9.0,9.0,10.0,59.92451,10.76411,9.0,Real Bed,Private room,flexible,Apartment
112,1212039,Fresh 2-room in central Oslo,683.0,3,1.0,1.0,2.0,0.0,150.0,2,300.0,3,1125,2,0,Gamle Oslo,33,93.0,9.0,10.0,10.0,9.0,59.913999999999994,10.7672,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
113,1215127,Sunny loft apart. Grunerløkka,1417.0,2,1.0,2.0,2.0,4880.0,0.0,2,342.0,3,30,2,365,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.92589,10.7558,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Loft
114,1215833,CENTRAL  downtown embassy area  at Frogner in Oslo,397.0,1,1.0,1.0,1.0,1000.0,350.0,1,0.0,3,1125,1,168,Frogner,4,100.0,10.0,10.0,10.0,10.0,59.913759999999996,10.70876,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
115,1226982,Most exciting area in Oslo (modern/new building),786.0,4,1.0,1.0,2.0,1900.0,550.0,2,334.0,1,1125,2,139,Grünerløkka,83,97.0,10.0,10.0,10.0,10.0,59.91741,10.75346,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
116,1229105,"Paradise in Oslo, ideal for kids",1996.0,6,2.0,3.0,6.0,0.0,600.0,1,0.0,3,1125,1,1,Nordstrand,8,97.0,9.0,10.0,10.0,10.0,59.87669,10.75972,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Townhouse
117,1231971,"Stylish & spacious, prime location!",1097.0,4,1.0,2.0,2.0,3000.0,400.0,2,150.0,4,1125,2,364,Gamle Oslo,46,90.0,9.0,9.0,10.0,9.0,59.907430000000005,10.77523,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
118,1236006,"Etterstad, ten minutes by bus from Oslo centre",803.0,4,1.5,2.0,3.0,1500.0,250.0,4,100.0,30,120,4,90,Gamle Oslo,19,94.0,10.0,10.0,10.0,9.0,59.90939,10.79542,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
119,1239077,Central penthouse (loft) apartment w sunny terrace,942.0,4,1.0,1.0,2.0,3000.0,500.0,2,100.0,3,365,2,327,Frogner,1,100.0,10.0,10.0,10.0,10.0,59.9152,10.7158,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Loft
120,1242994,Sentral 2-roms med sjarm og wifi,1175.0,2,1.0,1.0,2.0,2500.0,399.0,2,250.0,2,1125,2,0,Gamle Oslo,5,96.0,10.0,10.0,10.0,8.0,59.9135,10.76505,9.0,Real Bed,Entire home/apt,moderate,Apartment
121,1250723,"Oslo, Down Town, close to everythin",423.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,90,1,320,Grünerløkka,388,93.0,10.0,10.0,10.0,10.0,59.91636999999999,10.75433,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
122,1254136,Modern Apartment Oslo West,648.0,2,1.0,1.0,2.0,1000.0,350.0,1,0.0,3,14,1,0,Nordre Aker,16,95.0,10.0,10.0,9.0,10.0,59.942730000000005,10.7073,9.0,Real Bed,Entire home/apt,flexible,Apartment
123,1266245,Nice appt. Super location. Balcony.,700.0,2,1.0,1.0,1.0,0.0,0.0,2,200.0,1,14,2,0,Grünerløkka,10,96.0,10.0,9.0,10.0,9.0,59.92715,10.776110000000001,10.0,Real Bed,Entire home/apt,moderate,Loft
124,1269025,"Central, spacious & child friendly",847.0,3,1.0,2.0,3.0,1000.0,100.0,1,500.0,3,17,1,362,St. Hanshaugen,28,98.0,10.0,10.0,10.0,10.0,59.93246,10.73237,10.0,Real Bed,Entire home/apt,moderate,Apartment
125,1281274,Comfortable upper floor in central villa,752.0,5,1.0,3.0,3.0,5000.0,600.0,1,0.0,30,60,1,169,Ullern,0,100.0,10.0,10.0,10.0,10.0,59.93881,10.69905,10.0,Real Bed,Entire home/apt,moderate,Apartment
126,1283780,Beautiful apartment in Grünerløkka,752.0,3,1.0,2.0,2.0,0.0,400.0,2,150.0,2,1125,2,188,Grünerløkka,34,98.0,10.0,10.0,10.0,10.0,59.923559999999995,10.76207,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
127,1284048,One bedroom - quiet and central,1002.0,4,1.0,1.0,2.0,0.0,500.0,3,200.0,2,1125,3,344,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.91346,10.785219999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
128,1298743,Nice apartment with great location,769.0,2,1.0,1.0,1.0,0.0,350.0,1,0.0,3,1125,1,47,Majorstuen,67,95.0,10.0,10.0,10.0,10.0,59.926269999999995,10.7271,10.0,Real Bed,Entire home/apt,moderate,Apartment
129,1304474,"Central, modern, spacious and quiet",950.0,4,1.0,1.0,4.0,2000.0,450.0,2,250.0,3,20,2,58,Sagene,25,98.0,9.0,10.0,10.0,9.0,59.92955,10.75065,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
130,1306517,Charming apartment at Grûnerløkka,1253.0,3,1.0,1.0,1.0,10000.0,450.0,2,400.0,2,1125,2,199,Grünerløkka,39,98.0,10.0,10.0,10.0,10.0,59.925619999999995,10.75804,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
131,1310319,Stylish flat in the embassy area,700.0,2,1.0,1.0,1.0,0.0,0.0,1,300.0,1,1125,1,329,Frogner,201,98.0,10.0,10.0,10.0,10.0,59.920840000000005,10.70539,10.0,Real Bed,Private room,moderate,Apartment
132,1335564,Central- cheap&chic!,423.0,2,1.0,1.0,1.0,0.0,49.0,1,99.0,1,30,1,317,Frogner,255,97.0,10.0,10.0,10.0,10.0,59.91542,10.71454,10.0,Real Bed,Private room,flexible,Apartment
133,1342358,Central loft - trendy Grünerlokka,458.0,2,1.0,1.0,1.0,0.0,0.0,1,80.0,3,30,1,0,Grünerløkka,181,95.0,9.0,10.0,10.0,10.0,59.92791,10.760819999999999,10.0,Real Bed,Private room,moderate,Loft
134,1372566,Loft apartment near Bogstad Lake,527.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,3,1125,1,0,Grünerløkka,3,100.0,10.0,10.0,10.0,10.0,59.95936999999999,10.6413,10.0,Real Bed,Entire home/apt,flexible,House
135,1372955,Charming apartment at Løkka,648.0,3,1.0,1.0,1.0,1000.0,900.0,1,100.0,3,1125,1,304,Grünerløkka,5,100.0,10.0,10.0,10.0,9.0,59.92029,10.76206,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
136,1385388,Central- charming apt. with balcony,898.0,2,1.0,1.0,1.0,0.0,500.0,2,150.0,2,1125,2,365,Gamle Oslo,10,96.0,10.0,10.0,10.0,9.0,59.91451,10.765089999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
137,1398950,Room at central Røa,397.0,1,1.0,1.0,1.0,0.0,100.0,1,0.0,1,1125,1,0,Grünerløkka,6,97.0,10.0,10.0,10.0,10.0,59.94753000000001,10.64747,10.0,Real Bed,Private room,flexible,House
138,1427483,Great apartment central in Oslo,700.0,2,1.0,1.0,1.0,1000.0,0.0,1,0.0,3,1125,1,0,St. Hanshaugen,23,96.0,10.0,10.0,10.0,10.0,59.9209,10.73739,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
139,1437865,Welcome to our quiet Oslo retreat.,803.0,6,1.0,1.0,6.0,2928.0,683.0,2,127.0,3,1125,2,209,Nordstrand,48,100.0,10.0,10.0,10.0,10.0,59.88149,10.7776,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,House
140,1459050,Modern design Bislet flat w balcony,691.0,2,1.0,1.0,1.0,0.0,302.0,1,302.0,2,1125,1,354,St. Hanshaugen,26,98.0,10.0,10.0,10.0,10.0,59.92997,10.73432,9.0,Real Bed,Entire home/apt,moderate,Apartment
141,1482144,Private room 20SqM/215SqFeet,579.0,5,1.0,1.0,2.0,0.0,0.0,1,300.0,2,30,1,0,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.92524,10.745339999999999,10.0,Real Bed,Private room,moderate,Apartment
142,1488671,Very central and newly renowated,976.0,4,1.0,2.0,2.0,0.0,300.0,2,100.0,2,1125,2,0,St. Hanshaugen,15,95.0,9.0,10.0,10.0,10.0,59.92231999999999,10.73836,9.0,Real Bed,Entire home/apt,moderate,Apartment
143,1510844,Very Central & Amazing Views,1503.0,6,1.0,2.0,3.0,0.0,500.0,1,0.0,3,50,1,0,Gamle Oslo,3,100.0,10.0,10.0,10.0,10.0,59.91347,10.76707,10.0,Real Bed,Entire home/apt,moderate,Apartment
144,1517362,Modern apartment over two floors with terrasse,1296.0,3,1.0,2.0,2.0,0.0,0.0,1,0.0,7,1125,1,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.935190000000006,10.762960000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
145,1525951,Majorstuen- new renovated apartment,441.0,4,1.0,0.0,2.0,0.0,488.0,1,98.0,1,1125,1,114,Majorstuen,123,90.0,9.0,9.0,10.0,10.0,59.929759999999995,10.7183,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
146,1534442,"Spring and blossom in Oslo, Norway?",2877.0,5,1.5,4.0,5.0,3904.0,976.0,6,586.0,2,1125,6,365,Gamle Oslo,2,90.0,9.0,9.0,10.0,8.0,59.911390000000004,10.78486,8.0,Real Bed,Entire home/apt,moderate,House
147,1545653,"Central, balcony, 2 floors, close to train",354.0,2,2.0,1.0,1.0,0.0,1200.0,1,300.0,1,1125,1,169,Frogner,41,95.0,9.0,10.0,10.0,10.0,59.9136,10.7237,10.0,Real Bed,Private room,moderate,Loft
148,1551803,"Central, fresh & spaceous apartment",898.0,2,1.0,1.0,1.0,0.0,0.0,2,200.0,2,1125,2,210,Ullern,46,99.0,10.0,10.0,10.0,10.0,59.92776,10.68421,10.0,Real Bed,Entire home/apt,flexible,Apartment
149,1563639,Room in upscale area of Oslo.,346.0,2,1.0,1.0,2.0,42687.0,98.0,1,205.0,21,1124,1,107,Frogner,114,97.0,10.0,10.0,10.0,10.0,59.91882,10.70152,10.0,Real Bed,Private room,moderate,Apartment
150,1563805,3 rooms for rent in a lovely house!,346.0,1,1.5,1.0,1.0,0.0,98.0,2,195.0,1,1125,2,332,Grefsen,29,99.0,10.0,10.0,10.0,10.0,59.9536,10.793389999999999,10.0,Real Bed,Private room,strict_14_with_grace_period,House
151,1563835,Flat in upscale area of Oslo.,527.0,4,1.0,2.0,4.0,42590.0,303.0,1,205.0,30,1125,1,170,Frogner,11,85.0,9.0,9.0,10.0,10.0,59.91984,10.70073,9.0,Real Bed,Entire home/apt,moderate,Apartment
152,1564771,Central modern exclusive apartment,1253.0,6,1.0,2.0,6.0,2500.0,500.0,2,175.0,1,21,2,9,Sagene,299,96.0,10.0,9.0,10.0,10.0,59.929869999999994,10.75658,10.0,Real Bed,Entire home/apt,moderate,Apartment
153,1570019,Where spies and diplomates lived!,501.0,4,1.0,1.0,1.0,0.0,0.0,2,250.0,1,10000,2,365,Grefsen,64,97.0,10.0,10.0,10.0,9.0,59.959869999999995,10.79102,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
154,1570505,Modern and central apartment in Oslo,726.0,2,1.0,1.0,1.0,1000.0,300.0,2,250.0,3,20,2,37,Grünerløkka,14,97.0,10.0,10.0,10.0,10.0,59.92117,10.7686,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Condominium
155,1574090,Glaced balcony-retreat,389.0,3,1.0,1.0,3.0,0.0,98.0,1,146.0,1,5,1,89,Grünerløkka,50,93.0,9.0,10.0,10.0,9.0,59.96004,10.9333,9.0,Real Bed,Private room,flexible,Apartment
156,1576836,Cozy flat in Central Oslo! Welcome!,328.0,2,1.0,0.0,2.0,0.0,100.0,1,100.0,2,40,1,0,Nordstrand,105,93.0,9.0,10.0,10.0,9.0,59.90175,10.77362,9.0,Real Bed,Private room,moderate,Apartment
157,1577654,Bright & beautiful in classy area,1201.0,3,1.0,2.0,2.0,800.0,600.0,2,200.0,2,1125,2,305,Frogner,97,97.0,10.0,10.0,10.0,10.0,59.92099,10.705,10.0,Real Bed,Entire home/apt,flexible,Apartment
158,1577810,Private room in Oslo,449.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,24,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.924980000000005,10.74279,10.0,Real Bed,Private room,flexible,Apartment
159,1580805,Scandi family home / west Oslo,1002.0,5,1.5,3.0,4.0,2000.0,500.0,1,0.0,5,18,1,98,Ullern,2,100.0,10.0,10.0,10.0,10.0,59.930530000000005,10.682080000000001,10.0,Real Bed,Entire home/apt,flexible,House
160,1581510,Private room with twinbed and private bathroom,501.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,163,Gamle Oslo,113,99.0,10.0,10.0,10.0,10.0,59.916309999999996,10.76287,10.0,Real Bed,Private room,moderate,Apartment
161,1593292,Quiet apt the in heart of trendy Grunerløkka,803.0,2,1.0,1.0,1.0,0.0,300.0,1,0.0,2,1125,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.925959999999996,10.760819999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
162,1603920,Spacious apartment in great neighborhood,1287.0,7,1.5,3.0,4.0,2002.0,751.0,2,501.0,7,1125,2,259,Sagene,3,100.0,10.0,10.0,10.0,10.0,59.939119999999996,10.7746,10.0,Real Bed,Entire home/apt,moderate,Apartment
163,1615809,"Room in new apartment, Oslo Center",674.0,2,1.0,1.0,1.0,0.0,80.0,1,0.0,1,1125,1,0,Grünerløkka,146,88.0,8.0,10.0,9.0,9.0,59.9263,10.75297,9.0,Real Bed,Private room,flexible,Apartment
164,1620816,Peasefull,795.0,2,1.0,1.0,1.0,0.0,500.0,1,0.0,3,1125,1,362,Ullern,17,100.0,10.0,10.0,10.0,10.0,59.934309999999996,10.6869,10.0,Real Bed,Entire home/apt,flexible,Apartment
165,1621186,Quiet surroundings & free parking.,821.0,4,1.0,1.0,1.0,1000.0,250.0,2,250.0,2,30,2,179,Grünerløkka,35,95.0,10.0,9.0,10.0,9.0,59.948080000000004,10.6622,9.0,Real Bed,Entire home/apt,flexible,Apartment
166,1625690,"""Oslo Delight"" (King suite)",1400.0,2,1.0,1.0,1.0,1000.0,50.0,1,100.0,2,1125,1,365,Gamle Oslo,5,100.0,10.0,10.0,9.0,9.0,59.9124,10.774569999999999,10.0,Real Bed,Private room,moderate,Apartment
167,1634777,Central and quiet embassyarea .,397.0,1,1.0,1.0,1.0,1000.0,250.0,1,0.0,7,1125,1,352,Frogner,12,82.0,8.0,9.0,9.0,9.0,59.9194,10.6949,8.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
168,1636807,Central Apartment in Oslo w/parking,492.0,4,1.0,1.0,2.0,1000.0,500.0,1,100.0,2,90,1,0,Sagene,17,99.0,10.0,10.0,10.0,9.0,59.930769999999995,10.767610000000001,9.0,Real Bed,Entire home/apt,moderate,Apartment
169,1648688,Modern & charming 50 m2 apartment!,596.0,3,1.5,1.0,1.0,1000.0,195.0,2,95.0,2,1125,2,0,Sagene,12,96.0,9.0,10.0,10.0,10.0,59.93441,10.76832,9.0,Real Bed,Entire home/apt,moderate,Apartment
170,1655474,Comfortable room in Oslo's West End,596.0,1,1.0,1.0,1.0,1400.0,250.0,1,0.0,3,1125,1,365,St. Hanshaugen,2,100.0,10.0,10.0,10.0,10.0,59.93273000000001,10.7266,9.0,Real Bed,Private room,flexible,Apartment
171,1667115,Lovely and central with balcony,959.0,4,1.0,2.0,2.0,2000.0,500.0,1,400.0,10,365,1,0,Grünerløkka,109,88.0,8.0,9.0,9.0,10.0,59.919290000000004,10.75147,9.0,Real Bed,Entire home/apt,moderate,Apartment
172,1694751,"Bright, spacious and central flat",1296.0,4,1.0,1.0,2.0,0.0,150.0,4,0.0,10,1125,4,0,Gamle Oslo,9,96.0,10.0,10.0,10.0,10.0,59.9143,10.76269,9.0,Real Bed,Entire home/apt,moderate,Apartment
173,1701229,Villa Mathildero to rent,3499.0,8,2.0,4.0,6.0,0.0,700.0,7,200.0,2,1125,7,0,Nordstrand,2,100.0,8.0,10.0,10.0,8.0,59.85106999999999,10.787,8.0,Real Bed,Entire home/apt,strict_14_with_grace_period,House
174,1703190,"Modern,central in the heart of Oslo",873.0,2,1.0,1.0,1.0,1210.0,303.0,1,146.0,1,1125,1,240,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.9269,10.75339,10.0,Real Bed,Entire home/apt,flexible,Apartment
175,1713078,Large Room in the heart of Oslo!,648.0,2,1.0,1.0,1.0,0.0,0.0,2,0.0,1,28,2,101,Grünerløkka,408,98.0,10.0,10.0,10.0,10.0,59.91867,10.7507,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
176,1719849,Cozy downtown with fire place and balcony,1002.0,5,1.0,2.0,3.0,1000.0,200.0,4,200.0,6,30,4,287,Gamle Oslo,24,95.0,9.0,10.0,10.0,9.0,59.91511,10.76155,10.0,Real Bed,Entire home/apt,flexible,Condominium
177,1731648,Lovely apartment at Tøyen,458.0,4,1.0,2.0,2.0,0.0,0.0,1,0.0,2,10,1,0,Gamle Oslo,39,95.0,10.0,10.0,10.0,9.0,59.91145,10.7754,9.0,Real Bed,Entire home/apt,flexible,Apartment
178,1733735,"Charming, bright & central with balconies",1754.0,7,1.5,2.0,7.0,0.0,650.0,2,230.0,2,1125,2,364,Majorstuen,60,92.0,9.0,10.0,10.0,10.0,59.92596999999999,10.720289999999999,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
179,1739398,colourful and creative apartement,700.0,3,1.0,1.0,3.0,2000.0,300.0,1,0.0,2,1125,1,364,Sagene,1,100.0,10.0,10.0,10.0,10.0,59.941680000000005,10.75278,10.0,Real Bed,Entire home/apt,flexible,Apartment
180,1748619,45 m2 apartment,501.0,3,1.0,1.0,1.0,0.0,200.0,3,0.0,4,1125,3,0,Sagene,4,87.0,7.0,9.0,9.0,10.0,59.94206,10.75878,9.0,Real Bed,Entire home/apt,moderate,Apartment
181,1752709,Charming room with your own balcony,674.0,2,1.5,1.0,2.0,0.0,0.0,1,200.0,2,1125,1,90,Majorstuen,32,97.0,10.0,10.0,10.0,10.0,59.92363,10.72054,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
182,1758800,Spacious room in central loft apt.,734.0,3,1.0,1.0,1.0,855.0,138.0,2,173.0,1,3,2,0,Gamle Oslo,86,99.0,10.0,10.0,10.0,10.0,59.905969999999996,10.76661,10.0,Real Bed,Private room,moderate,Condominium
183,1760403,Prime location w/ balcony & garden,864.0,4,1.0,2.0,3.0,0.0,0.0,1,0.0,30,90,1,53,St. Hanshaugen,1,100.0,10.0,10.0,10.0,10.0,59.93139,10.739180000000001,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
184,1763046,Comfortable bed next to the forest!,501.0,1,1.0,1.0,1.0,0.0,100.0,1,0.0,2,7,1,362,Østensjø,6,97.0,10.0,10.0,10.0,9.0,59.86421,10.83606,10.0,Real Bed,Private room,moderate,Apartment
185,1771222,Huge room * recommended * Vigeland Sculpture park,501.0,2,1.0,1.0,1.0,0.0,0.0,1,300.0,1,1125,1,316,Frogner,147,98.0,10.0,10.0,10.0,10.0,59.91972,10.704839999999999,10.0,Real Bed,Private room,moderate,Apartment
186,1803730,Quiet/double rom central/Oslo/near metro/Majorstua,397.0,3,1.0,0.0,3.0,1995.0,295.0,1,295.0,1,1125,1,365,Majorstuen,67,90.0,10.0,10.0,10.0,10.0,59.93169,10.709610000000001,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
187,1808457,Cosy 4 rooms in quiet aera in Oslo,1149.0,9,2.0,3.0,4.0,0.0,700.0,4,200.0,3,1125,4,91,Gamle Oslo,29,93.0,9.0,10.0,10.0,10.0,59.90623000000001,10.785630000000001,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
188,1810472,Great location w/ private terrace,700.0,4,1.0,1.0,2.0,2000.0,300.0,1,0.0,2,31,1,0,Grünerløkka,54,96.0,9.0,10.0,10.0,10.0,59.92126,10.751619999999999,10.0,Real Bed,Entire home/apt,flexible,Apartment
189,1836731,"Beautiful and cosy, central oslo ",855.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,281,Sagene,120,98.0,10.0,10.0,10.0,10.0,59.93581,10.75422,10.0,Real Bed,Entire home/apt,flexible,Tiny house
190,1846637,Flat in an old red wooden house ,924.0,5,1.0,2.0,5.0,976.0,439.0,2,49.0,2,1125,2,259,Grünerløkka,47,91.0,9.0,9.0,10.0,10.0,59.956309999999995,10.69316,9.0,Real Bed,Entire home/apt,flexible,Condominium
191,1846977,Cosy loft in the heart of Oslo,536.0,2,1.0,1.0,1.0,0.0,0.0,1,170.0,2,1125,1,51,Grünerløkka,75,99.0,10.0,10.0,10.0,9.0,59.914669999999994,10.75339,10.0,Real Bed,Private room,moderate,Loft
192,1849845,Amazing view close to city center,587.0,2,1.0,1.0,1.0,0.0,150.0,1,100.0,20,20,1,0,Gamle Oslo,15,100.0,10.0,10.0,10.0,10.0,59.91591,10.77196,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
193,1850416,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,449.0,2,1.0,1.0,1.0,0.0,50.0,1,100.0,2,30,1,47,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.912580000000005,10.713189999999999,10.0,Real Bed,Private room,moderate,Apartment
194,1854836,Convenient in the best area of Oslo,795.0,4,1.0,2.0,2.0,849.0,750.0,2,180.0,3,20,2,128,Nordre Aker,9,98.0,10.0,10.0,10.0,10.0,59.94569,10.698939999999999,10.0,Real Bed,Entire home/apt,flexible,Apartment
195,1860630,"Bright, charming and spacious :)",994.0,5,1.0,2.0,5.0,0.0,500.0,4,500.0,2,30,4,0,St. Hanshaugen,8,95.0,9.0,10.0,9.0,10.0,59.932880000000004,10.7333,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
196,1878209,Opera Square Luxury Suite (Barcode),2497.0,4,1.0,2.0,2.0,6000.0,1000.0,1,0.0,5,1125,1,365,Gamle Oslo,1,100.0,10.0,10.0,10.0,10.0,59.90824,10.75822,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
197,1889655,2 bedroom central spacious flat - Balcony - View,1391.0,5,1.0,2.0,4.0,2500.0,500.0,4,150.0,3,1000,4,168,Nordstrand,10,92.0,9.0,10.0,10.0,10.0,59.900830000000006,10.79525,9.0,Real Bed,Entire home/apt,moderate,Apartment
198,1893826,Comfortable and central apartment ,1201.0,6,1.0,3.0,6.0,2000.0,500.0,1,0.0,2,1125,1,0,Gamle Oslo,1,100.0,10.0,10.0,10.0,10.0,59.91479,10.76845,10.0,Real Bed,Entire home/apt,flexible,Apartment
199,1902067,PERFECT APARTMENT FOR 1-4 PEOPLE!,1002.0,4,1.0,2.0,2.0,850.0,250.0,4,250.0,1,30,4,0,St. Hanshaugen,70,96.0,9.0,10.0,10.0,10.0,59.92655,10.7301,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
200,1904314,Rooftop apartment downtown,1201.0,4,1.0,2.0,2.0,0.0,200.0,1,150.0,2,1125,1,346,Gamle Oslo,8,80.0,7.0,10.0,9.0,9.0,59.9124,10.76383,8.0,Real Bed,Entire home/apt,moderate,Apartment
201,1907766,"Big 5BR loft, 120 sqm, Grünerløkka, w/ terrace.",1797.0,9,1.5,5.0,6.0,1200.0,400.0,1,0.0,3,14,1,0,Grünerløkka,2,90.0,10.0,9.0,10.0,8.0,59.92677,10.76149,8.0,Real Bed,Entire home/apt,moderate,Loft
202,1915723,"Comfortable, spacious and homely apartment!",700.0,2,1.0,1.0,1.0,0.0,0.0,2,0.0,1,30,2,4,Gamle Oslo,38,98.0,10.0,10.0,10.0,9.0,59.90942,10.77392,10.0,Real Bed,Entire home/apt,moderate,Apartment
